simulations	assembly	seed	clusterer	adj_rand_index	purity	adj_mutual_info	adj_rand_index_p	homogeneity	completeness	v_measure	n_clusters	n_singletons	n_pairs	st	c	runtime
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9938745361283647	0.999771506911916	0.9975876403331049	9.999000099990002e-05	0.9987815696052021	0.9999018131436234	0.999341377431345	1928	1063	2	nt	0.8	33.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panta	0.9810231460433712	0.9772616136919315	0.9878135546512553	9.999000099990002e-05	0.9999999999999999	0.993674558957765	0.99682724494135	1969	1051	21	aa	0.95	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9820015801277191	1.0	0.9941019342386362	9.999000099990002e-05	0.9967689577101011	0.9999999999999998	0.9983818647232955	1910	1051	3	aa	0.5	3.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9808392843356579	0.9995430138238318	0.9931136071870216	9.999000099990002e-05	0.99635040508914	0.999874679768978	0.9981094314291741	1906	1047	5	aa	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panaroo	0.9991627912241979	1.0	0.9996914609319454	9.999000099990002e-05	0.9998370300246355	1.0	0.9999185083719735	1898	1033	0	aa	0.8	34.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9933779523821832	0.994630412430024	0.9962222874526095	9.999000099990002e-05	0.9994251139984182	0.9985221664347033	0.9989734361785686	1950	1071	5	aa	0.9	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9931889534802457	0.9993145207357478	0.9975763731068193	9.999000099990002e-05	0.9988754873464696	0.999802142194632	0.9993385999562168	1933	1068	2	aa	0.85	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panta	0.9988225477859708	0.9988997555012225	0.999249172475848	9.999000099990002e-05	0.9999999999999999	0.999603503769728	0.9998017125747557	1892	1029	1	aa	0.85	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9991724432672566	0.9996572603678738	0.9994685052876822	9.999000099990002e-05	0.9998492323169538	0.9998612926695257	0.9998552624568715	1939	1070	3	nt	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9767306382162392	0.9752084999428767	0.985584711275461	9.999000099990002e-05	1.0	0.9923192510452106	0.9961448201884513	2051	1127	27	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	diamond	0.9910538185678937	0.9936021935336457	0.9952301313081677	9.999000099990002e-05	0.9992171555788096	0.9981917819185724	0.998704205559936	1957	1078	6	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9870230148058844	0.9859476750828288	0.9921661513240957	9.999000099990002e-05	1.0	0.9957842334252054	0.997887664155178	1997	1096	17	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	hdbscan_dist	0.9504280803493246	0.9734948017822461	0.9706955554888881	9.999000099990002e-05	0.9898471830858411	0.9940445209754847	0.9919414118575114	1831	948	0	nt	0.9	0.637
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	hdbscan_tsne	0.8290148419369571	0.9425339883468525	0.8968709004034919	9.999000099990002e-05	0.9531526970775404	0.9867394066361478	0.9696552967532961	1170	222	0	nt	0.9	21.619
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	hdbscan_umap	0.7466835366650685	0.9576145321604022	0.8649557483625505	9.999000099990002e-05	0.9287869728851369	0.9888610880220071	0.9578830602664328	939	97	0	nt	0.9	7.688
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panx	0.9851409094269653	0.9832137209585209	0.9903065292825444	9.999000099990002e-05	0.9998305001946008	0.9951183975000742	0.9974688838146119	1963	1060	20	aa	0.95	959.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	diamond	0.9921832956048457	0.9989717811036216	0.9971498136197328	9.999000099990002e-05	0.9987339541924372	0.999710727416625	0.9992221020974155	1931	1065	2	aa	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panta	0.9991918976960534	0.9988997555012225	0.9992486509496082	9.999000099990002e-05	0.9999999999999999	0.9996032293151524	0.9998015752930228	1986	1126	0	aa	0.7	11.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9983306595966198	0.9995430138238318	0.9992162624804178	9.999000099990002e-05	0.9997314805653293	0.9998415715269895	0.9997865230155075	1939	1071	2	aa	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panta	0.9991918976960534	0.9988997555012225	0.9992486509496082	9.999000099990002e-05	0.9999999999999999	0.9996032293151524	0.9998015752930228	1986	1126	0	aa	0.5	11.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panaroo	0.9982052083327788	1.0	0.9993211847883424	9.999000099990002e-05	0.9996413192352201	1.0	0.9998206274488682	1896	1031	1	aa	0.7	36.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9893778723092568	0.9891465783160059	0.9929154064112566	9.999000099990002e-05	0.9997275774201783	0.9964487964154575	0.9980854941685654	1990	1096	19	nt	0.95	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9902425286594926	1.0	0.9969078798007417	9.999000099990002e-05	0.9983107967619057	1.0	0.9991546844260505	1926	1064	2	aa	0.8	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	ppanggolin	0.9939920815924184	0.9980556568234293	0.9975535225691204	9.999000099990002e-05	0.9992117471047927	0.999495595893145	0.999353651343408	1896	1028	0	aa	0.9	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9667486022114359	0.9992002741917057	0.9888305930512759	9.999000099990002e-05	0.9941241030569534	0.999729485538981	0.996918915005087	1890	1037	5	aa	0.5	3.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panaroo	0.9950000818711455	0.9942884919188236	0.9970629230797448	9.999000099990002e-05	1.0000000000000002	0.9984560084389417	0.9992274077815382	1917	1034	6	aa	0.9	34.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	ppanggolin	0.9677976477190583	1.0	0.9892563293396852	9.999000099990002e-05	0.9942661489098448	0.9999999999999999	0.9971248315610785	1847	996	4	aa	0.5	6.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9946954230610049	1.0	0.9982223467420226	9.999000099990002e-05	0.9990301396790523	1.0	0.9995148345681755	1931	1066	2	nt	0.85	29.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	embed_hdbscan_raw	0.9402112979056995	0.9921169884610991	0.9589248334226664	9.999000099990002e-05	0.978769016173417	0.998035055678463	0.9883081519939168	1583	726	0	aa	0.9	33.748
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	embed_hdbscan_tsne	0.8406804675322088	0.9604706957614532	0.8991358862554003	9.999000099990002e-05	0.9496887883096611	0.9908341715252921	0.9698252721026241	1042	110	0	aa	0.9	21.371
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	embed_hdbscan_umap	0.7592341214674581	0.9600137095852851	0.8706564158597111	9.999000099990002e-05	0.9315954558215247	0.9898239938621576	0.9598274181068626	930	74	0	aa	0.9	14.686
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	diamond	0.9688352511578614	1.0	0.9896188269988452	9.999000099990002e-05	0.9942876435065452	1.0000000000000002	0.997135640632356	1883	1027	6	aa	0.5	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9954450873597267	0.9950873986061921	0.9974827245570884	9.999000099990002e-05	0.9999435174270909	0.9986902806865049	0.9993165061378125	1954	1075	5	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panaroo	0.9970047999951818	0.9997569571029287	0.9987222324719346	9.999000099990002e-05	0.9994099502318441	0.9999146593457228	0.9996622410844485	1894	1028	2	aa	0.6	38.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panx	0.9998165529752705	1.0	0.9998862107295543	9.999000099990002e-05	0.9999397461406243	1.0	0.9999698721626529	1829	1005	0	aa	0.6	977.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panaroo	0.9875019873670704	1.0	0.9962562685995618	9.999000099990002e-05	0.9980158483143622	1.0	0.9990069389653181	1883	1021	3	aa	0.5	40.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panx	0.9998195710882432	1.0	0.9998880354118843	9.999000099990002e-05	0.9999407444993331	1.0000000000000002	0.9999703713718371	1851	1015	0	aa	0.7	986.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	diamond	0.9897059485049227	0.9995430138238318	0.9966169324378491	9.999000099990002e-05	0.9983107967619057	0.99984134610515	0.9990754852466099	1928	1065	2	aa	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panx	0.9989820090299307	0.9991314058816231	0.9992560493157489	9.999000099990002e-05	0.9999415305137365	0.999665666948377	0.9998035797021427	1876	1028	1	aa	0.85	981.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panta	0.9967067449408996	0.9963325183374083	0.9980630952668516	9.999000099990002e-05	1.0	0.9989790010361278	0.9994892397752337	1898	1029	1	aa	0.9	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9995711064813977	1.0	0.9997133459804455	9.999000099990002e-05	0.9998438357611665	0.9999999999999999	0.9999219117832898	1937	1069	2	nt	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	panx	0.9997134545753901	0.999875482505292	0.9997938172666267	9.999000099990002e-05	0.9999412989995476	0.9999497101664773	0.9999455045653246	1865	1021	0	aa	0.8	983.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.998266324696574	0.9987432880155376	0.9989873873494279	9.999000099990002e-05	0.9998975231770144	0.9995514826128522	0.9997244729506658	1944	1073	3	aa	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	ppanggolin	0.9897848922412622	0.9998784785514643	0.9966536436952154	9.999000099990002e-05	0.9982846449262287	0.9999427847097502	0.9991130268513694	1886	1026	0	aa	0.8	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9963508614409218	1.0	0.9984796250803336	9.999000099990002e-05	0.9991707142843613	1.0	0.9995851851421625	1931	1066	2	nt	0.5	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	hdbscan_dist	0.9418050518662153	0.9741802810464983	0.9649968230258537	9.999000099990002e-05	0.9864274501547423	0.9941917229521838	0.9902943680973127	1763	880	0	aa	0.9	0.611
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	hdbscan_tsne	0.833003681835986	0.9503027533417114	0.9015441792026682	9.999000099990002e-05	0.9542288421722477	0.9883690032869648	0.9709989248160742	1202	275	0	aa	0.9	22.303
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	hdbscan_umap	0.11775351020875288	0.9404775505540958	0.7749162806193748	9.999000099990002e-05	0.8689760373555474	0.9833850016629344	0.9226473499925616	880	62	0	aa	0.9	8.484
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9949655051822666	0.9982863018393694	0.9977255007133402	9.999000099990002e-05	0.9993422601732618	0.9994187733835207	0.9993805153139163	1941	1071	4	nt	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9964105123738093	0.999885753455958	0.9985588692438045	9.999000099990002e-05	0.9992693039183546	0.9999448168081352	0.9996069462389848	1934	1069	2	aa	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9975588608862757	0.9978293156632012	0.998522631372341	9.999000099990002e-05	0.9998975231770144	0.9992991580620575	0.9995982510733663	1947	1073	4	nt	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9934514729662879	0.999885753455958	0.9975909691889541	9.999000099990002e-05	0.9987402556643429	0.9999447875783539	0.9993421586584251	1929	1065	3	aa	0.6	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	ppanggolin	0.9869631867771377	0.986146554866934	0.9922296917992796	9.999000099990002e-05	0.9996653236101875	0.9962706806899314	0.997965115384018	1946	1051	12	aa	0.95	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	ppanggolin	0.986991544272126	1.0	0.9954591561718463	9.999000099990002e-05	0.9975914627070351	1.0000000000000002	0.9987942793419328	1876	1016	2	aa	0.7	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	cdhit	0.9808977831496958	0.9782931566320119	0.9865536305474248	9.999000099990002e-05	0.999891434824783	0.9929285764455871	0.996397841617227	2055	1138	35	aa	0.95	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	ppanggolin	0.9927706805854823	0.9998784785514643	0.9974364020777284	9.999000099990002e-05	0.9987002989399818	0.9999428085211028	0.9993211675109983	1888	1026	0	aa	0.85	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	34	mmseqs2	0.9964725782093499	1.0	0.9985717096585134	9.999000099990002e-05	0.999221013058294	1.0	0.999610354764872	1932	1067	2	nt	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panaroo	0.9988337697455689	0.998664562340658	0.9991382238854127	9.999000099990002e-05	0.9999466472543993	0.9996029429984822	0.9997747655866344	1907	1022	5	aa	0.85	32.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panta	0.9993332250750536	0.9990229604298974	0.9993084906408998	9.999000099990002e-05	0.9999762765035156	0.9996616987872132	0.9998189629011005	1988	1115	3	aa	0.6	11.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	diamond	0.9789361487588246	1.0	0.9928595998584223	9.999000099990002e-05	0.9961445076839192	0.9999999999999999	0.9980685304589725	1902	1030	8	aa	0.6	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	diamond	0.9570192697195933	0.9522708887091182	0.9745936366503838	9.999000099990002e-05	0.9994998816817772	0.987344923355754	0.9933852222086748	2101	1103	47	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	diamond	0.9857591756840082	1.0	0.9952511555806844	9.999000099990002e-05	0.9974419233440529	0.9999999999999999	0.9987193236378735	1917	1044	5	aa	0.7	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panta	0.9989904457185252	0.9985344406448461	0.9993420664790509	9.999000099990002e-05	1.0000000000000002	0.999655589655717	0.9998277651681297	1894	1017	3	aa	0.8	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	mmseqs2	0.9955108026141607	1.0	0.9983835739034042	9.999000099990002e-05	0.9991319689860612	0.9999999999999999	0.9995657960417795	1932	1054	4	nt	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9870838699074844	0.9996532994337224	0.9955895002052261	9.999000099990002e-05	0.997718435042414	0.9999071507312906	0.9988115938442487	1920	1045	5	aa	0.7	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panx	0.9974303933344495	1.0	0.9991660044012718	9.999000099990002e-05	0.9995611686421317	1.0	0.99978053616726	1797	980	2	aa	0.5	1003.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	ppanggolin	0.978872030370338	1.0	0.9930395499579852	9.999000099990002e-05	0.9963334206108323	1.0	0.9981633431813981	1869	999	6	aa	0.6	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panx	0.994240800434624	0.9958277089213401	0.9970116725439061	9.999000099990002e-05	0.9995881697786625	0.9988485846780288	0.9992182403748476	1894	1016	6	aa	0.9	999.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panaroo	0.9589519014803704	0.9513172271458055	0.9733979314508664	9.999000099990002e-05	0.9999574805894057	0.986661531185369	0.9932650126379252	2089	1064	75	aa	0.95	34.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9912018114472643	0.9998844331445741	0.9971340644959561	9.999000099990002e-05	0.9985101382482791	0.9999491535530535	0.9992291278102914	1928	1052	4	nt	0.8	32.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panta	0.9781564158406733	0.9744748412310699	0.9865245390625733	9.999000099990002e-05	1.0000000000000002	0.9930803996148145	0.9965281880316907	1978	1038	29	aa	0.95	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	mmseqs2	0.988489866632738	1.0	0.9954067665671411	9.999000099990002e-05	0.9975261039921771	0.9999999999999998	0.9987615200607999	1911	1036	5	aa	0.5	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9786677699552438	0.9994221657228707	0.9926535452294146	9.999000099990002e-05	0.9962046693912366	0.9998296364074938	0.9980138612761124	1906	1033	8	aa	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panaroo	0.9979567709115825	0.9987859657642345	0.9989586894000245	9.999000099990002e-05	0.9997750889761517	0.9996802755138845	0.9997276799970078	1904	1022	3	aa	0.8	35.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9922178939179325	0.994915058361262	0.9956451883223502	9.999000099990002e-05	0.9991045383134659	0.9985637669687015	0.9988340794473392	1950	1061	8	aa	0.9	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9915481845291745	0.9988443314457414	0.9968519787480853	9.999000099990002e-05	0.9987202269547066	0.9995889169433162	0.9991543831338078	1936	1057	7	aa	0.85	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panta	0.9989904457185252	0.9985344406448461	0.9993420664790509	9.999000099990002e-05	1.0000000000000002	0.9996555896557171	0.9998277651681298	1894	1017	3	aa	0.85	9.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	mmseqs2	0.9992754718469218	0.9997688662891483	0.9994822612581055	9.999000099990002e-05	0.9997994513771703	0.999922890585254	0.9998611671713736	1938	1057	4	nt	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	mmseqs2	0.9688172059622919	0.9667167456373512	0.9806112230070922	9.999000099990002e-05	0.9999595362960692	0.9899418381414529	0.994925471326756	2086	1128	39	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	diamond	0.9864292712912726	0.9902923841442275	0.9930551746935955	9.999000099990002e-05	0.9989472464905458	0.9973446890357132	0.9981453245229425	1971	1079	6	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	mmseqs2	0.9819886863250604	0.9813937362764359	0.9890571845513142	9.999000099990002e-05	0.9999098517439152	0.9943162683675671	0.9971052153648426	2017	1089	26	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	hdbscan_dist	0.9653311269543132	0.9879810470357102	0.97708544895654	9.999000099990002e-05	0.9904667276714562	0.9970773811258828	0.9937610607460253	1820	948	0	nt	0.9	0.575
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	hdbscan_tsne	0.8458873464129455	0.9733040563966254	0.9036465859108527	9.999000099990002e-05	0.9503648934399379	0.9935348963493987	0.9714705365550584	1076	166	0	nt	0.9	21.294
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	hdbscan_umap	0.7672852739621144	0.977002195770253	0.8742365154151002	9.999000099990002e-05	0.9300456335707588	0.9941138081961358	0.9610130912396848	903	74	0	nt	0.9	7.616
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panx	0.9787030055364052	0.978855267954794	0.9871502955956325	9.999000099990002e-05	0.9993386469541189	0.9940372952033695	0.9966809216482302	1980	1053	28	aa	0.95	1004.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	diamond	0.9925448450988766	0.9981509303131861	0.9969666835022228	9.999000099990002e-05	0.9988352495033838	0.9995360215502859	0.999185512656408	1934	1053	4	aa	0.85	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panta	0.9991889116002705	0.9986565705911089	0.999217746839692	9.999000099990002e-05	1.0000000000000002	0.9995905895253112	0.9997952528498417	1990	1117	2	aa	0.7	11.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	mmseqs2	0.9976032412466196	0.9993065988674448	0.9989296838325669	9.999000099990002e-05	0.9996394630212333	0.9997865025630015	0.9997129773854089	1940	1059	4	aa	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panta	0.9993332250750536	0.9990229604298974	0.9993084906408998	9.999000099990002e-05	0.9999762765035156	0.9996616987872132	0.9998189629011005	1988	1115	3	aa	0.5	11.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panaroo	0.9971043396061681	1.0	0.9990667355360419	9.999000099990002e-05	0.9995113094503267	1.0	0.9997555950059579	1898	1020	3	aa	0.7	39.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9850594436578156	0.9861319773488963	0.9905980610717907	9.999000099990002e-05	0.9994836827877306	0.9955303386533744	0.9975030937230586	2003	1087	29	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9890743348364881	0.999191032012019	0.9963046345231429	9.999000099990002e-05	0.9982446965195721	0.9997681367439363	0.9990058358371571	1929	1053	4	aa	0.8	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	ppanggolin	0.9905915057503901	0.9976933349520456	0.9964333670517262	9.999000099990002e-05	0.9987381062406222	0.9993933084188412	0.9990655999068937	1899	1018	4	aa	0.9	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9686939675622575	0.9994221657228707	0.9890636857067012	9.999000099990002e-05	0.9943304324264143	0.9997462380757552	0.9970309807317562	1889	1023	7	aa	0.5	3.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	panaroo	0.9934702563181949	0.9925943911618308	0.99592069023948	9.999000099990002e-05	0.9999466472543993	0.9979316076231182	0.9989381112645486	1929	1028	11	aa	0.9	32.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	ppanggolin	0.9651358370530101	1.0	0.9884748624243989	9.999000099990002e-05	0.9939011940176558	0.9999999999999999	0.9969412697075247	1848	987	5	aa	0.5	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	cdhit	0.9922539879209537	0.999191032012019	0.9972885639955641	9.999000099990002e-05	0.9987787427703269	0.9997646578668177	0.9992714571343169	1934	1057	4	nt	0.85	29.0
True	PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14	1274	embed_hdbscan_raw	0.932996459711038	0.9714549867098117	0.9552230630446364	9.999000099990002e-05	0.983512195084533	0.9920297042490466	0.9877525881320656	1700	734	9	aa	0.9	34.843
