simulations	assembly	seed	clusterer	adj_rand_index	purity	adj_mutual_info	adj_rand_index_p	homogeneity	completeness	v_measure	n_clusters	n_singletons	n_pairs	st	c	runtime
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	mmseqs2	0.9960227453958523	0.9998434809829394	0.9981742252803771	9.999000099990002e-05	0.9991715253296242	0.9999300536424445	0.99955064558009	1931	1321	50	nt	0.5	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	hdbscan_dist	0.860422422110432	0.8905932070746596	0.9093153900815553	9.999000099990002e-05	0.9877572210943538	0.9698956206740424	0.9787449363730611	1969	1019	245	aa	0.9	0.348
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	hdbscan_tsne	0.5472394941409562	0.6736578494287055	0.7203670035633926	9.999000099990002e-05	0.9759941636043649	0.9121510016718168	0.9429932298953823	2296	669	645	aa	0.9	19.013
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	hdbscan_umap	0.1292933420867597	0.9441227109093755	0.710084539285774	9.999000099990002e-05	0.8301975055623401	0.983450893500124	0.9003492397411895	623	28	24	aa	0.9	8.104
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	cdhit	0.9958242762856283	0.998904366880576	0.9978656570401307	9.999000099990002e-05	0.9993477942872235	0.9996029679409589	0.9994753648271484	1937	1326	52	nt	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	mmseqs2	0.9967082843186258	1.0	0.9987586809537166	9.999000099990002e-05	0.9993893946711943	1.0000000000000002	0.9996946040974145	1934	1325	50	aa	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	mmseqs2	0.9975960200268083	0.9984348098293943	0.9987717863674401	9.999000099990002e-05	0.9998906513597087	0.9995065847168331	0.9996985811503569	1942	1330	51	nt	0.9	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	mmseqs2	0.9959299719667418	1.0	0.9981033811338789	9.999000099990002e-05	0.9990664438915731	1.0	0.9995330039622847	1928	1317	51	aa	0.6	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	ppanggolin	0.9810323276700842	0.9811733064380568	0.9891538957494008	9.999000099990002e-05	0.9998496595560179	0.9950190819276643	0.9974285221163806	1886	1282	23	aa	0.95	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	ppanggolin	0.9901163300618351	1.0	0.9961864151952584	9.999000099990002e-05	0.9981620473231799	1.0	0.999080178367274	1831	1258	17	aa	0.7	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	cdhit	0.9667379983561464	0.9697918297073095	0.9788970439748619	9.999000099990002e-05	0.9998605247857333	0.9900764559317713	0.994944437334896	2046	1384	80	aa	0.95	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	ppanggolin	0.9924050431109737	0.9993276180870735	0.9971071346191955	9.999000099990002e-05	0.9987694867441358	0.9998383251441589	0.9993036201413205	1839	1267	15	aa	0.85	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	34	mmseqs2	0.9964251212257507	1.0	0.9985209470768311	9.999000099990002e-05	0.9992722811938284	1.0000000000000002	0.9996360081550588	1932	1323	49	nt	0.6	3.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panaroo	0.9988938920259943	0.9987193853049464	0.9992259174849213	9.999000099990002e-05	0.9999347767943016	0.9996941562346842	0.9998144520372435	1882	1253	16	aa	0.85	34.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panta	1.0	1.0	1.0	9.999000099990002e-05	1.0	1.0	1.0	1872	1250	18	aa	0.6	8.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	diamond	0.9745035212882289	1.0	0.9914934245394237	9.999000099990002e-05	0.9957911158016821	1.0000000000000002	0.9978911198847445	1902	1245	50	aa	0.6	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	diamond	0.9555331478571203	0.9544973544973545	0.9728838547896862	9.999000099990002e-05	0.9997734744719109	0.9874164502690524	0.9935565422765469	2065	1315	85	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	diamond	0.9828493727998949	1.0	0.994797515145726	9.999000099990002e-05	0.9974343519637529	1.0000000000000002	0.9987155282306402	1918	1261	47	aa	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panta	0.9994706029506303	0.999355150733516	0.9997051870569033	9.999000099990002e-05	1.0	0.9998583945535741	0.9999291922634065	1869	1247	17	aa	0.8	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	mmseqs2	0.997610249483196	1.0	0.9986835609428308	9.999000099990002e-05	0.9993532650863669	1.0000000000000002	0.999676527942847	1933	1274	46	nt	0.7	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.9830309088825595	1.0	0.994892293554752	9.999000099990002e-05	0.9974813303131206	1.0	0.9987390772325845	1919	1263	46	aa	0.7	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panx	0.9992816208845405	1.0	0.999510087363698	9.999000099990002e-05	0.9997649575616928	1.0	0.999882464967986	1770	1195	16	aa	0.5	843.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	ppanggolin	0.9772149760568665	1.0	0.9926077815080834	9.999000099990002e-05	0.9964279650228339	1.0	0.998210786945611	1851	1228	21	aa	0.6	4.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panx	0.996495149431508	0.9970693585151417	0.9976731324968061	9.999000099990002e-05	0.9997807571231282	0.9991071914956947	0.9994438608236469	1865	1242	22	aa	0.9	816.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panaroo	0.9429348621341992	0.9386905714743077	0.963296146763652	9.999000099990002e-05	0.999948896308997	0.9833410128395977	0.9915754181459464	2052	1293	76	aa	0.95	36.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.9861875149206917	0.999697656840514	0.9962510397987326	9.999000099990002e-05	0.998280777648094	0.999873799066536	0.9990766533420692	1928	1269	47	nt	0.8	25.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panta	0.9735796713752389	0.9721102692245688	0.9836244375038455	9.999000099990002e-05	0.9999999999999999	0.9923163293388142	0.9961433480476788	1941	1262	45	aa	0.95	7.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	mmseqs2	0.9897721089102951	1.0	0.9949243878438013	9.999000099990002e-05	0.9974971513857093	1.0000000000000002	0.9987470076677936	1910	1251	45	aa	0.5	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.9758527629886116	0.999697656840514	0.9918409435650813	9.999000099990002e-05	0.9960893887508647	0.9998766018624844	0.9979794023138029	1906	1248	50	aa	0.6	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panaroo	0.9995264018648322	0.9998399231631183	0.9995921530782355	9.999000099990002e-05	0.9998695535886032	0.9999347725399576	0.9999021620007984	1879	1253	16	aa	0.8	34.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.9881383063556318	0.9951625094482237	0.9945749387131532	9.999000099990002e-05	0.9988136148523945	0.9985266658864922	0.9986701197571045	1945	1279	50	aa	0.9	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.9881952689956968	0.999546485260771	0.9967950143111202	9.999000099990002e-05	0.9985679561611525	0.9998553356756426	0.9992112312549923	1931	1273	45	aa	0.85	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panta	0.9994706029506303	0.999355150733516	0.9997051870569033	9.999000099990002e-05	1.0	0.9998583945535741	0.9999291922634065	1869	1248	16	aa	0.85	8.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	mmseqs2	0.9991083664316249	1.0	0.9994284076311557	9.999000099990002e-05	0.9997193975587175	1.0000000000000002	0.9998596790921642	1937	1278	45	nt	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	mmseqs2	0.9659335410963865	0.9678004535147392	0.9785487684268469	9.999000099990002e-05	0.9999591158703245	0.9898376847143066	0.9948726581239151	2054	1336	76	aa	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	diamond	0.9889192636889248	0.9927437641723356	0.9939139359804611	9.999000099990002e-05	0.9990756152285668	0.9979475526926941	0.9985112653551417	1961	1296	48	aa	0.9	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	mmseqs2	0.9800364078591984	0.98140589569161	0.987460696967932	9.999000099990002e-05	0.9998781452595994	0.994076794825657	0.9969690306174986	2004	1309	63	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	hdbscan_dist	0.9487792810857798	0.9711262282690855	0.9653895443461118	9.999000099990002e-05	0.9901697004938719	0.9927410949127029	0.9914537304398702	1873	1195	15	nt	0.9	0.36
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	hdbscan_tsne	0.7162639981398718	0.8297808012093726	0.8195218956498431	9.999000099990002e-05	0.9555784875278835	0.9558015624504425	0.9556900119717568	1582	562	21	nt	0.9	19.206
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	hdbscan_umap	0.7077068409028601	0.9718820861678005	0.8280899735410829	9.999000099990002e-05	0.9074548174441163	0.992932984932763	0.9482715258953339	765	104	6	nt	0.9	7.336
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panx	0.978483532338333	0.9783515073765234	0.9856515170634407	9.999000099990002e-05	0.9995898357021465	0.9936521455756447	0.9966121467141817	1943	1281	34	aa	0.95	834.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	diamond	0.9864433840365368	0.999697656840514	0.9964895111582066	9.999000099990002e-05	0.9983442336887293	0.9999278383640778	0.9991354085333303	1929	1271	46	aa	0.85	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panta	1.0	1.0	1.0	9.999000099990002e-05	1.0	1.0	1.0	1871	1250	17	aa	0.7	8.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	mmseqs2	0.998218318375212	1.0	0.9991555258484511	9.999000099990002e-05	0.9995853248192935	1.0000000000000002	0.9997926194118554	1937	1279	45	aa	0.8	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panta	0.9994441477825471	0.999677575366758	0.9996761153741063	9.999000099990002e-05	0.9999682442802196	0.9998761598259298	0.9999221999330231	1872	1248	19	aa	0.5	8.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panaroo	0.9985547542218742	1.0	0.9992380323809256	9.999000099990002e-05	0.9996342098502998	1.0	0.9998170714684225	1876	1250	17	aa	0.7	37.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.987523512206296	0.9885109599395314	0.9915699174485442	9.999000099990002e-05	0.9996238224084187	0.9962806469309614	0.9979494347305033	1979	1293	68	nt	0.95	1.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.985024625135508	0.999697656840514	0.9958366102300403	9.999000099990002e-05	0.9980692477497266	0.9998804377914721	0.9989740218266608	1928	1272	45	aa	0.8	0.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	ppanggolin	0.9882634867244641	0.9996798463262366	0.9969930461014527	9.999000099990002e-05	0.9986561234569268	0.9998976655524663	0.9992765088691475	1872	1247	17	aa	0.9	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.9636862178007016	0.999244142101285	0.987366642170126	9.999000099990002e-05	0.9939799874033667	0.9997484140618891	0.9968558558783112	1889	1235	47	aa	0.5	2.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	panaroo	0.9910018845886691	0.9910356971346246	0.9943736166390238	9.999000099990002e-05	0.9999347767943016	0.9973871932612878	0.9986593603068045	1906	1261	22	aa	0.9	34.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	ppanggolin	0.9617311783480671	1.0	0.9873659765313897	9.999000099990002e-05	0.9938631216274669	1.0	0.9969221165154387	1831	1212	21	aa	0.5	5.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	cdhit	0.9919618764133274	0.999092970521542	0.9969162435157745	9.999000099990002e-05	0.9987862313529827	0.999697720357519	0.9992417679946362	1932	1274	45	nt	0.85	22.0
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	embed_hdbscan_raw	0.8689439577146261	0.9111111111111111	0.9027659147875375	9.999000099990002e-05	0.9780865055759297	0.974633488133385	0.9763569438492349	1748	712	259	aa	0.9	19.587
True	PROKKA_06122025__gr_1e-12_lr_1e-13_mu_1e-14	1274	embed_hdbscan_tsne	0.6202027070489232	0.7307634164777022	0.7560539595396766	9.999000099990002e-05	0.9686029900855856	0.9261529122496014	0.9469024257698205	1954	331	549	aa	0.9	15.825
